author,message
Nomonde Dr Nolutshungu,Oh nguPule i first name ka Advo-Seleka. Ok
Annie Sutherland,"Surely she should answer some of the questions I dont think you can say DA for whites only as they have alot of followers re other groups. We need to move on and stop blaming apartheid for everything
Shantel Pienaar,k :thanksdoc:
Zweli Mkosana,"the corrupt individuals in the ANC pushed all those ethical I see you Tommy "Anne Ms Venter she sound like a scratching cde agree Noxolo I'm asking each one of you to support Maramela Ramaphosa in dealing with all these corrupt politicians within the ANC and government. I heard that the leader of DA is sitting for his matric exams apparently he is upgrading on his subjects imali yegazi ayilunganga bahlali. abakwazi K
Alhadiah Khan,joel she is also incriminating herself by not answering becos all these questions may b asked by hawks npa and the court becos she did not answer. sello her lawyer r dum becos she is already incriminating herself by mot answering Bruce u r spot on there is nothing wrong with with the system she is awaiting an answer from someone from the room now she is trapped with all the deposits. hawks and sars pse come in xolani yes the hawks can use these questions becos she is not answering.
Dr Simon Matsunyane,i am sure Mrs Hoffmeyer will have a lot of people wanting her representation in court 👌 i also believe that Ms Hoffmeyer is dating Khaya Zondo.😜
MJ,"BEE is the devil in South Africa
Sihle Hlongwa,The evidence leader knows her job
KENEILWE MOCHWARO,@MJ true. stupid it means she is lying about all she is asked. this makes it difficult for her own legal team to cross-examine witnesses.🤗🤗🤗🤗🤗 she had an affair!!!!!!! where is Zuma???🤣🤣🤣🤣🤣🤣
Elvis Malakoane,Goodmorning ladies and gentlemen of the jury may peace be with you valencia j Goodmorning madam Annie van Niekerk Goodmorning Annie SanFran Arnold Goodmorning LadyB ALTA just saw your chat with somebody else now "pastorj Goodmorning my brother "SanFran Arnold I don't want to incriminate myself SanFran Arnold Do you see pastorj on your Queen B SanFran Arnold OK thanks lawyers on chat help us please what does this mean in long term of not answering ALTA I see you now ALTA see you just now again alta 🙏🙏👍 "Yolo more I knew at one they said she is married pastorj 🤣🤣🤣🤣 Rohan Barnard I will have a stake and salad thank you Yolo more do you see ALTA how incriminating is birthday Kevinbn 007 🤣🤣🤣🤣🤣🤣🤣🤣 "This allegations are serious not responding incriminates her more than what she is wim louw You own fire today with Elton john my broer
Didintle Mpane,"loool.. @Reece Kante what is wrong with the chairperson???? over 400k of security?? what kind is that
TheQueen V,@Elvis hi @Suade lol how do you see my hair morning @Annie she knows exactly what the word means hayi dudu are you back with the games today @Reece stairways to heaven 😇 "@Suade may I not respond
Earl Nhlanhla Mahlinza,"I am Mr. X @Anne
Mbuso Ndlovu,Lets them leave this bish alone🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Wher is Mr X????????????????????????????? Zondo was cheating with Zuma's sister🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Ms Hoffmayer is Zondo's Daughter in Law🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Zuma is busy brashing Dudus thies behind cameras while she is talking 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 "@ANJOLOVERS No one will be arrested @Simphiwe Kubheka 🤣🤣🤣🤣🤣🤣🤣🤣🤣 Mr Watson is alive.He was spotted in Dubai with a 16 year old girl🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 What are the Hawks waiting for?????????????????🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂 "@Diketso Moyo She is innocent How mutch was in the deposit slip????????????? When are they investigating the Boers for stealing our be loved COUNTRY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! @Phindile Mbonani I have a crush on DUDU HANDS OFF MYENI!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'm not in the Moodlye to Pillay or Singh🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Hi there i'm Chilling with Prophet Bashiri here in Cape Town having fun. We is telling me about hard times in jail🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Donald Trump is Trumped🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 KATE HAVE THE SHARPEST TEETH I HAVE EVER SEEN😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁 @KENEILWE MOCHWARO Leave President Dr Zuma out of this!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! @Ndivhuho Maxwell 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 |Dudu is not as corrupt as we think "Breaking news @a b c 🤣🤣🤣🤣🤣🤣🤣🤣 Kate had a crush on me from way back when we were in High Shcool😆😆😆😆😆😆😆😆😆😆
Antoinette Van Niekerk,This is going to be a long day but her rabbit hole is getting very deep If there are Trolls just ignore them they go away yesterday it worked I am shining the light and love to Kate and the court room please help and do it for a second Close your eyes and see light going into that room and watch what happens you have nothing to loose doing it trust me on this one She will not answer anything after yesterday Why is she even there if I may ask if she has no use take her straight to the top How can the commissioner allow this actually? She is def spinning inside herself there is no ways she is not stressed Setting herself up big time here Kate is a little Trump slowly slowly expose the Rot The amount of people we could have helped in this country being treated like shot and living in poverty is SICK Now she is taking a ugenchance Love that SA is actually seeing how deep the ROT is and realize how we are being deceived Trump2020 Trump Will sort this bunch out in 5 min Biden 😂😂😂 watch that space 😂😂time will tell The ANC is owned by the Deep State people If they can keep us separate they have one if we stand together they loose!!! Think about this we don’t have to listen to them Trump is fantastic you will see with time We are watching this to see the new Rot so what has changed Old Rot New Rot poor people where ever we look. We need to stand together can’t you see Kate is sharper than a Razor Ignore the Trolls they not in it to win it Kate Rocks
Ozzy Ozzy,This woman i Crazy lol shame is Kate as our NEXT PP KATE IS THE BEST she is Zuma girlfriend KATE MUST BE THE NEXT PP IT MEANS LEADER But she steals lol Emails are OUT LOL LOL READ KATE READ THEM haha we want to hear the EMAILS LOL Indeed Phindile If she had Nothing to Hide she would have ANSWERED Hahaha YES that is right Phindile The Chair is NOT A FOOL This WOMAN IS FINIHED Hawks will arrest her by Next week. Wait and SEE Haha Take her KATE NEXT WEEK THE HAWKS ON HER KATE AS OUR NEXT PP Hahaha lol KATE LOL YOU ARE EVIL LOL lol haha Kate STOP IT LOL HAHA HEATHER LOL KATE IS THE BEST IN THE GAME Broken record lol HAHAH MKHIZE LOL
Precious Ntshangase,We are back to that nonsens again of not answering questions She will say this 1000 times today "She is lying. ''Nkokheli'' is loosely translated as ''My leader'' "May I not Respond Chairperson 
ATHENKOSI NDAMANE,The word incriminate is being abused here....lool Looooool HAWKS are coming here definitely!!!
André du Plessis,"Every time she says she can't hear DD34b.15 p1447 can't she just say CPMINRSTIDIM - Chair Person may i not answer that so that i do not incriminate myslef; it would save so much time. ;) "Mr X comes from Planet X - the 10th planet the 'asprigheid' in interupting rubs me up like a rash anyone know what this isixhosa word is? "oh ""my leader""" "Mr Watson ""my leader""" "Mr Phillip O'Quigly MLATP Multi-layered Auditory Technical Problem MLATP Multi-layered Auditory Technical Problem she;s not going to say she's aware of the allegation 1081 MLATP Multi-layered Auditory Technical Problem - DOEKOP "this is about the JZ Foundation - she's not wanting to incriminate herself @Nolwazi thanks I missed that bit "R100 @Tommy gun hahahahahahahahahahahahah oh it's a priviledge
George Sekhukhune,tired of hearing the word incriminate pleaseeeeeeeee "I have been counting ""may I not answer the question..."" now is for the 95th times" who gave this lady police documents This woman bathong........
SESHOKA MOSES MALEMATJA,she doesnt respect people of this country.
Felix Mudzengi,"this is going to b short session as she will likely give the same answer @Anne M. 🤙 some1 should compose a music bit with lyrics of tht Dudus line of answer Hofmyr is one such a patient lawyer aftr explaining and giving context 2 a question she is getting the same line of answer
Minnib Prince,haibo I don't understand she gave affidavits with answers but why is she not answering the questions? ?? @Arnold...but did Outa not take her to court for SAA matters. ...not Bossasa and others no technical problem she is taking instructions from her lawyer Amen Kate. ..she thinks she's clever R100 and R200 notes from Bossasa. ...remember the video with Gavin Watson in his office with the cash @Lufuno and when did that happen???? DA is not a racist party like the EFf @Val I agree she took the balance:virtualhug: Kate tell her wow rooms u don't have to respond Kate has proof...fool @lutho...thick and fast Kate is the only one working today DCJ is not going to get payment for today
Phakamile Khuzwayo,akagezanga ke today uvuke wasula ubuso @rubin naidoo they don't care she is reading whattsap @thami mthalane weza marital status single @tyron khuzwayo igazi lakho ufuze obabekazi Ephraim Obisi is that swahili? mina it's action sa or better devils eff is egc malema and bushiri same whattsap group @siphiwe kubheka ifp I wish ithathe back kzn ppl hate da for no reason shame ppl campaigning for Eff lol "@deneo adeola your cic once said DA is better devil ubalekile u dudu Religion Our Weaknesses waze wasidelela umfazi to know miss dlamini is a crime haibo innocent? race card again "keep some for malema please dudu raining in Cape Town @lutho table view hai kodwa insangu le eyenziwa u dudu
Magesh Difa,is she wearing a gown.? and I saw zuma passing behind her Thabo ubhemile you are a criminal already. dudu myeni I think she should fake her death like Watson she can't be ugly if her job was to steal money state must provide state must provide Mr x. zakwe with security. I'm scared this woman will hire izinkabi for him hoffmeryer is out of this world Kate so respectful. Zahara singing again uyanya dudu she is a thug. dating a thug zuma you steal from the poor. now you want to hide behind your colour. :chillwcat:lempaka lengu dudu iyasinyela. Zondo snoring
Buti Sipho,She can't comment to her own affidavit this is nonsense 👀👀🤣🤣🤣 Chairperson may I not respond incase I may incriminate myself Chairperson may I not respond incase I may incriminate myself Chairperson may I not respond incase I may incriminate myself
The future Today,lol
Renda Nephawe,Dudu should be arrested. This is just a of waste of time
Lorna Kavanagh,Ms Dudu is going to prison for a long time... yes Andre that would help ... Things are becoming clearer ... high profile criminals are not reto the commission if they don't want to answer questions as the commission has facts about them. The NPA will feal with them. Eff is not the future. I hope the prisons can cope with all the new prisoners ... This country needs a new political party who has no history of corruotion. A brand new party we can trust with no baggage.. I do trust Pres. Cyril Ramaphosa and wonder if he can start a new party ?
Mapz Mampshika,can't she just record her famous answer and play it after each question? 300k pm wow wow wow the entire sentence is very important she has those files even the 53 cents count Mr Y.... I sense a simultaneous equation coming soon BOLELA!!!! BOLELA!!! WHO IS SNORING
Ghost Mapetla,she wont answer anything so gudnight not xo lol people running S.A No she too beautiful to rot in jail "​""May I not respond to the question i love this country
Richard Mahura,Yoh! What a waist of time and resources!!!!
Cruda Bex,GM Pastor JJ and eNCA committee ALTA Friday loves you Trump on his way to this commission "God's grace  I would like to see Malema Vs Kate Yolo More GM EFF Vs Zondo EFF for one Africa.Power to united Africa Malema and Trump same blood type "Khanyi  What had happened to AWB? Farm workers killed AWB.That's why they get paid s***t. ANC is now FFF is the future. She is not jere She is putting lipstick Melds melds Zuma is zulu and Zulus don't get matric Agrizzi is not a member of agriforum Zuma is the keeper of Shaka spear Translation kuyanyiwa Kate private dancer Call Watson on the stand Watson is in exile .Tanzania ANC camp Mbanjwa come to help Dudu please Dudu please get Mbanjwa on your corner Dudu your skin makes you a criminal already What happened to ANC women's league? This exactly the reason why Juju hired white lawyer
Rubin Naidoo,Is Dudu aware that SA has been looted and the poor are still without basic amenities Dudu doesn’t realise that her responses will come back to bite her in court "Dudu thinks that her strategy will work How many years will be appropriate for Dudu in orange 🍊 overalls? Dudu incriminated herself "@Rakwala  Dudu must be so irritated that Adv. Kate is going on despite her stupid responses.
johannes mailula,who is mr x "eeeish i stand to be corrected guys why do we give people who fail us dismally the rights cause i now lost what is respect again? i believe DCJ must intervene to say you incriminated yourself before you come here so right now you must answer this question to discriminate yourself mama please "guys we have to be bold and help to recover every cent that was used illegally so trump lost the election and what is the truth when he refer to court to stop the counting of election stop racist apartheid was a problem yes but years ago so can forgive and forget about that actually what happened to the respect an co operation to this commission
calvin muodza,respond to questions to clean yourself Cde Madam Her legal advice is like she got it from a mafia type of lawyers
Nhlanhla Mauku,this is going to bite dudu in the long run her affidavit will be the death of her 💀 dudu fears the courts more then this commission hence the no replys yet DJC keeps telling her that her not replying does not mean he won't make a finding based on her evidence DJC'S finding is going to recommend that the Npa digs more:elbowcough: :buffering: dudu tell us who's mr Y sound sound guys stop sleeping on the job DJC JUST GAVE A WARNING AGAIN BUT SHE'S NOT PICKING UP the plot thickness dankie DCJ
Blake Yogi,"Chair surely you could do better for your best evidence leader Die auntie is a groot skelm. Slim maar vuil. Sies 🤮🤮🤮 But your answer is the same 😶😶😶😶 Imagine being quiet but getting upset about the questions and the picture it paints🤮 Hey @a b c 🤸‍♂️🤸‍♂️🤸‍♂️ Is it possible in fairness to assume that in so many allegations from so many different people and organisations just all be false and fake? not even guilty of one allegation @Mphanya she wont admit. In case she incriminates herself:elbowcough::elbowcough::elbowcough:
Ntsapho Madyibi,I wish they arrest her cz all these secrecy of not wanting to incriminate herself proves she’s hiding something
Big vinny,just hand the file over to the Hawks instead of wasting our data
Bruce Thackwell,JZ will follow suit By not answering she is busy digging her grave Dead woman walking Bust Seems like she is one of the criminals that has robbed South Africa and it’s people of there hard earned tax in order to line her and the ANC pockets. They will fall into jail. She thinks this is clever. She seems to think she is entitled to stealing money. What a fool She is a fall guy for the ANC She is cracking Wow wholesale theft of our money. Ha ha the law has her cold what a psychotic criminal and thinks by not answering she will get away with it. She thinks Zuma will save her because she is such a revolutionary She wants to go to jail tomorrow not today The tragedy is this level of theft goes on even today by the ANC. Look at what happened in Pretoria Billions spent by the ANC during lock down
Thando Mgodeli,Mr X is Julies Malema:shelterin: president not me
Clement Theko,m very disappointed by mme Dudu Myeni.
Jenny Whitewaves,Gotta proof of the lies not only will this attitude be grounds for her guilt but it will add to evidence against Zuma Dudu didn't deny it so we can take it to be true yesterday she said she had never met Agrizzi In most cases with a warrant access denied the door would be kicked in she only has one line yet she's forgetting the words Kate is enjoying herself she's getting all the evidence on record with no doubt about it;s truth race gender association poor poor me she had another virgin birth??? She is a joke but what is serious is that with people like this we will never have racial harmony as it doesn't help their agenda for SA to be a successful country
LionView,morning all Your Lord is Here...all is fine now. Relax Ozzy??????? looooool @Simphiwe Kubheka thx dear...i am to pleasure I mean i aim to pleasure wow @Tommygun arm reaches far son i need to fetch the rubbish outside...brb thx @Maryann Diamond Hi to you i'm back Kate can take me she was a willing beneficiary hi heather not flirting with married women anymore 😉 hows Heather today? 😃 i have to...respect the marriage eish hi H should i share secrets with him about us? H...wanna know wha she did to me? 😄😄😄😄 so no chance right? 😄 nah fear Siddhartha Kate was tutored by Dali once dudu goes down she will expose many zondo should no let threats from zuma family and thugs deter him she is using her remote location 2 be dishonest not fooling anyone wow...a new sb of consciousness? i'm back...was weedin' the gardin 😄😄😄 so is siddartha part of the right wing online troll agenda? if so...f him😁 feriall was haffajjee sold out sell out = hate speech? 🤣😂 Khoisan fi life Original people ZumaMustFall zzzzuma famili sold out SA dudzane giving sa the finger forcing coruptoin on us nkandla tek instruction from dubai 😄😄😄😄😄😄😄 zuma is an ad for a certain vegetable 😂 sidartha sold out Kate's neck will make a giraffe jealous 😄😄😄😄😄😄😄 who needs a coke or fanta can opener when u hav teeth like kate? 😄😄😄😄😄😄 the pinkness of kate's neck inspires me 🤣😄😂 i confess...i advise kate 😇 Kate has the neck of a horse though...strength @Neil Fraser my virgin ears so you and Siddhartha sit next to each other and troll jointly as collaborators? 😂 wud explain part of the team female harry potter lookin' 😄😄😄😄😄😄😄😄😄😄 wow..disgusting zondo team learned from yday. don't let her talk sh___ just answer or not. mild spicy or extra spicy masala roti chili गोरी ने धोखा दिया goree ne dhokha diya ध्यान दें ahhhhhhh यह अस्वीकार्य है जब राजा का सम्मान नहीं किया जाता है कि वह कौन है 😄 दक्षिण अफ्रीका में कोई गोरे लोग नहीं dakshin aphreeka mein koee gore log nahin EFF = everyone for fun 😄😄😄😄😄😄😄😄😄😄 SB = super booty ask Siddartha to translate Sb 😄😄😄😄 we want the youth to farm the land and feed local communities thereby reducing cost of food and reliance on mainstream bizz yes...we need to get those knowledge and skills to the yhouth kate has teeth ofa shark we need a new govt anc sold out poor people any USA vote updates? thx Sis she is such a disgrace 🙄 what i say? 😶 i am disappointed though 😔 hofmeyre needs to metal toothpics as her teeth shred wood like paper 🙄🙄🙄 hofmeyr mmodling for me strike a poze kate...vogue @George West catholic church? 🙄 lol u love me so much more than siddhartha AMJIT...she don't love u...sheh loves ME 😝 loooool manifest zondo wants a coke light llunch everyone no u don't...u want roti with masala snack time clench of the cookie 😄 i dont do married women married women 😄😄😄 fantasies of a married woman 🤩😘🥰 Siddhartha it aint my fault if she fantasises about mi dawg 😄😄😄 SB can i c your fatcakes? (SB) for sliverback shes thinking vbs loooooooooooooooooool if face maskes needed to cover necks kate would need 7 😄😄😄😄😄😄😄😄😄 looooooooooooooooooooooool 😄 how r inter racial relationships in SA> whose offended? marital issues> 😄😄😄😄😄 SB 😍 race is a myth exploited by the powerful on all sides those teeth can cut diamonds 😄😄😄 howard love u Kate look at the cam ahhhhh shegot my sessage see kate loves me kate put up 2 fingers for LionViews shes shy now ain't nuthin but a muffin...we dot a lot of butter 2 go Kate was modelling for me during the break posing i'd knead it like dough like you thick white legs fo the cookie 😄😄 are we alone? what is it? 🙃 frustrated? any dance kate does involving the neck requires securing the fondation of buildings ahhh to u you i who...I WOULD * you know who chairperson my teeth r weighing down my neck 😄😄😄😄😄 chairperson may i lie? Chairperson may I wipe my ___ it smells like my words Kate for Colgate ads Chairperson may I be quiet so I protect the Zuma family Chairperson is she happily married ? a frog? pada? grrrribbbbitttt sb can we discuss thickness i'm getting bored here pls smell like fish but taste like chicken :goodvibes: gonna leave soon *yawn( luv i sb *you yawwwwnnn enca se ma se ... thick white steak white thick pink when spanked or kneaded tenderly lol lol can i say it again @Suade - @Suade - ??? lol with zf u freaky thAng bbl 😴
Kay Jantjie,She's not answering this morning again. 😴😴😴 Arrest her already she should enjoy this privilege while it lasts. why is Zondo allowing this?
Bheki Terris,"The whole point is to respect and not undermine the commission and play by the rules do not involve yourself with what you are not accountable for "This remind me of the time "There is evidence So everything is well aligned "Think about when she answers "I don't think she understands knows what is a bundle """BEARING HER SIGNATURE"" "No don't swear please "ALL That is visible to the eyes of man who already see is that the FILES are evident that we were lead by corrupt leaders who are not shy to deny in the eyes of the public
Havasen Reddy,Reminder to all my learned friends that Ms Kwinani “fat cakes” will be on tomorrow
Neil Fraser,The noose is tightening "Every time she refuses to answer the question @Tommygun 🤣🤣🤣 She must be sheeting herself more @LionView 😀😀 at least they are cleansed She’s going to wake up all night with nightmares yelling....”I have incriminated myself “
ANJOLOVERS,arrest her now
Sihle Mbambalala,bathi ngubani u Mr X
L. M,hope the invoking of this rights will not be usurped by Zuma in the week of the 16th Nov 2020 "hope it doesnt mean "" blesser""😅" "Zuma and Duduzane maybe in their shots watching this session in Nkandla eiy Dudu Venter 😅 "that section of the Act is NOT found in the ACT
Smanga Ngcolosii,😂😂😂 Arrest her already
DANIEL MAHLANGU,she cant recall her e-mail address???? AOWA MINA abb of May i Not Answer Finally she answered 1 of 100 questions she must just record her response and just press play each time she's been asked a question
Tlotlo Reginald,So what is going to respond too ??this is useless guys ! So what is going to respond too ??this is useless guys !
JOHANNES MOSELANYANA,did Zuma accent to the request of the commission or is he willing to contest at constitutional court? u missed that she cannot answer questions kubheka 4 been marked 4 present purpose
LeboN IMMACULATE,Mafra NNA DUDU WA MBORA. @NTANDO MPFANA 🤣🤣🤣🤣🤣
leko twala,mkhokheli means can i not respond
Moleboheng Lebeko,Nkokheli is leader Are we still on Tea break? Don't know if I'm tired or bored but I'm feeling super sleepy What is this fascination with race MaMyeni? Why is she commenting and not answering questions?
Nolwazi,what does Nkhokheli mean? @André du Plessis That's what her lawyers are alleging. She has a LOT of cases against her. "@MUSA HLUNGWANI Kate is presenting uncontested evidence before the commission. By not answering @Rowan Terwin Yes. Police docket??? Tsa cha!!!! receipts on receipts on receipts!!!!
Cleopatra Basetsana,"help us our Xhosa people what does ""Mkhokheli""mean in english" finally she cracked
Tyron Khuzwayo,nkokheli means leader its used both in Zulu and Xhosa i wonder why she act like this uzoboshwa lo yooo she is digging her own grave. definately acts like a fish in the net yajwayela lomama manje where the hawks at...this is waste of our time she knows who should be incriminated that is why doesnt respond. she will then be crusified for others sins. stupid of her
Grace Walakira,Means Leader
Cyber Cyber,"Email address is hers The horse has bolted already for her to try to deny anything now i would fall on my back and faint if i were to repeat same thing over and over again
Thatego Mafiri,cate is having fun😂
Matsebo Maphutsi,Nkhokheli 🤣🤣🤣🤣🤣🤣jooo nice kate o etsa feela 🤣🤣🤣
Lerato Moleke,"@Suade 😂💦 no It's now 15mins x2 Taking position "Eish that ""I"" had me thinking she was gonna say something interesting" "So Dudu is basically donating to her legal team Someone's snoozing with their mic 🎤 on "Bond yield is too high level for Dudu
David Zondo,ignorance kills double do knows and respect het rights but can't respect the rights of others and of the commission be hard on her very hard chair commissioner double do's for do do n say nothing to what i say am n old lady crook she's at the commission of inquiry to say nothing that's an abusive of time i beg your pardon repeat yourself chair i may incriminate myself i am guilty chair why continue asking questions that won't be answered why listen to nothing n the repeats of lots of nothings snoring behind her
Howard #,dudu you are a bully lawyers are in dudu`s ear dudu`s ancestors are telling her what to say through the ear piece in her big ears its the apartheid regime that put the ear piece in her ear watch her eyes before she answers. you can see she is listening to someone telling her what to say this is going to be the same story when zuma come coward dudu`s eye movements give her away that she is being prompt through her ear piece Mbuso Ndlovu you are a real KLEVA 1 LionView we discussing dudu or have you just waken up jones how true Moses Sowage you are a real kleva 1 Emily Chelsi you bright spark dom dom and donner duud you need to wake up sis LionView you are a dram QUEEN i love queens love you darling lion you must be so big lion i want you lion you can have mine Zinhle Big Daddy Dee that why the DA`s books balance very year in the western cape you JOKE eff ony cause trouble and steal just like dudu your sis BIG DADY you must be on the pay roll of VBS Fikile Mlungu dont you mean stuffing it up ????? ionView plz share my lunch with me come out the closet girli lionview only girli`s give 1 liners LionView i dont mind what race you are girli Siyanda Jola your future on the payroll VBS Siyanda Jola love you too big chicken lion like butter girl Bavuyile Melane he has no class to be a advocate lionview what is behaving surprisingly ? kleva girli lionview you are a 🐸 LionView 💩 dudu just changed her ear piece do these trolls not have any friends on social media so they have to troll on this page 😢 kevindbn007 its because of the ear piece she is being prompt they are desperate so they play the race card just like malema does . children Kate is a star changing her ear piece like the anc has reached expiry date are there any people watch this commision that support dudu ? madam dudu just watch dudu`s shifty eye movements
Mthokozisi Ntshingila,MY LEADER🤣🤣 SAY IT DUDU! THETHA LENTO OBUYI THETHA APHA
kgakishi kgare,Broken record
Nokwazi Shezi,HHAYI BO!!!SHE IS NOT RESPONDING TO ANYTHING 🙄🙄🙄🙄🙄🙄
Mondli Nohashe,"Mkhokeli means ""Leader""" Dudu has destroyed the file I wonder what happened to this file Miss Myeni is missing
Hector D,"going back to Trump elections
Alvino Theunissen,she dont deny the email
THE MILK PODCAST,She already stated that she wont admit that the email address belonged to her therefore she probably wont answer any of these questions Why is she pretending to be listening attentively when she knows she wont answer anything. What a psycho
hlawulani ellon,"can someone help me plssss......... why is she
Leon Francis,Kate you are lazor sharp. you give new meaning to the term Advocate
Maryann Diamond,hello beautiful and handsome ppl:virtualhug::virtualhug::virtualhug: she is exactly:yt: Boom:yt:
Mntase,she should go to Dubai before its too late
Thami Mthalane,What about marital status of Dudu since the evidence leader keep on calling her Mis
Henk Sa,Miss Hofmeyr as Public Protector. Now that is a brilliant idea!
Mokete Mosakeng,Nkhokheli 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
sammy sammido,It will be very difficult for her counsel to re-examine because she did not answer any thing. It will be very difficult for her counsel to re-examine because she did not answer any thing. It will be very difficult for her counsel to re-examine because she did not answer any thing. It will be very difficult for her counsel to re-examine because she did not answer any thing. Her counsel are in limpo with this woman "Adv Hofmer is very clear and prepared indeed  "Adv Hofmer is very clear and prepared indeed  "Adv Hofmer is very clear and prepared indeed  "Adv Hofmer is very clear and prepared indeed  playing the race card
elphus Pitjeng,Dudu is answering like a 7yrs old 🤣🤣🤣🤣🤣
Kebalipile Jacobs,this woman is throwing herself under the bus...If she was advised by her legal adviser ....then it's bad diè een gaan tronk toe. or maybe her lawyers ran out of ideas...... she is not alone in that room there is someone she will come back wearing another doek I miss Ntseku eish Dude Myeni Zuma If u can see Zuma mow ..... he is shrinking
Joshua Borias,"""Hi Mense """Hardhorend wees """ """Author of her own demise """ """ I THINK IT IS GAME-OVER B4 LUNCH """some people have 2 birthdays per year """ """Adv. Kate Hofmeyr just continue 2 ask de witness all questions so de witness has no excuse/ defence dat de questions r new in a criminal trial """ """So I do not incriminate myself..... gaan n nagmerrie wees vir hierdie Tannie """
Theo Klaas,General Bribe. Conduent Bribe & Facilitation Bribe. I yes you Adv. Hofmeyer
Abraham Varghese,"So funny just verify the signature on the affidavit and the signatures on the deposit slips is more than enough to confirm. So many files for corruption records??
Zamekile Desemela,Mkhokeli = Noble leader
Mavhaga Ronewa,all the questions wont be answered 🤣🤣🤣🤣 mrs incriminate myself its in the building fellow people #incriminatemyself "may i not respond chairperson so incase i incriminate myself 😂😂🤣🤣 she overdosing this privileges 😂😂😂
The Journey Continues,"Ok The 'incriminate' Commission😂😂😂 "May I not respond Sign here and initial the bottom of each page😅😅😅 She looks very scared and worried
Makhosi Dlams,What will she answer???🙆‍♀️🤦‍♀️🤦‍♀️
John Everitt,DooDoo Doek-Kop is busy digging her OWN deep; dark hole right down through to China; not aware that she will NOT subsequently be able to climb out ... ! This convenient COVID isolation excuse izza farce. U can SEE she is receving real-time instructions by text on another Laptop; a flashing Ja / Nee light or written flash-cards from others in the room Let DooDoo Doek-Kop juss sommer ask the Lawyers sitting next to her for a Ja / Nee in respect of the * Missing * file-bundle ! Jussus+Oh Boy+Wow : I Am Here As An INNOCENT Person ! Then The Race Card ( * Black Woman * ) Is Flashed Again As A Direct Insult To Katie Who Is Conducting Herself Professionally As She Does Her Jorb
Elizabeth van Niekerk,she is toast!!! the evidence has to be put to her so that she cannot deny same later. nee kyk ...she heed to fire her attorneys / legal advisors / advocates ..... she has run away!! ah she is back for more protection whats up with the sound!!!!!????? she is guilty .... Zondo is fuming!!!
Palesa Bojosi,whether she answer or not she is implicated and guilty selfish I don't want to incriminate myself.but ur able to reveal witnesses and put their life in danger
thabelo justice mulokwe,Best thing for her is not to speak. Her lawyers are on the correct path. social media commentators are misleading themselves. this woman knows very well that the last person who got a bribe from bosasa got arrested. Mr Vincent Smith. van niekek👍🏿 ARREST¡ Zuma is corrupt!!!!
Yonds Athini,Uwooo Abemhle umntu kodwa izinto azenzayo/ebezenza zingafani naye🚮🚮🚮 Umgulukudu umbona emehlweni😂😂 @Siya Ufuna ukubona ukumila kwakhe na hlo😂😂 Bhuti Zondoooooooooooo usekhona naaaaa? @Arnod Ook thank you Ohw yes Kate AK47 Kodwa Duuuduu Yerrrrr yabona amehlo indlela abaleka ngayo😂😂😂 ngawomgulukudu Sound will be cut watch the space🤘
Phindile Mbonani,Mrs Hofmeyr let her bury herself @ Ozzy Ozzy her lawyers advised her wrong they just chow money R50 000.00 on a Louis Vitton bag Mats Mfeka size 44 Hawks are waiting for her outside with PPE @ Mbuso Ndlovu u will go visit her at Sun City ubala lolo ne loaf brown 🤣🤣🤣🤣🤣 @ Fred yes he was right As we speak I'm need of only R50 Dudu they play with R50 000.00 R100 000.00 just like that. Iya ne Dudu Venter Ikhona @ Lufuno Shumani Muloiwa let us wait and c👀. We never thought it will end up like this with Dudu. Start my Adv Katie Ntombo mara 🤣🤣🤣🤣🤣 Zingcwabe gal Thanks to Aggrizzi @ Johny Dreyer I think Kate 5 🖐Dudu 0 Khipha zonke Mrs H whether she incriminate herself or not the fact remain all her dirty linen are exposed. @Lebohang Mofokeng uyolala abaliwe strue
Masixole Sizani,then why waste time with this witness if she's not willing to answer anything?🙉🙉
